GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,13.05169,13.1 [10.8-15.4],10.80723,15.40662
NUT_CF_MAD,Minimum Acceptable Diet 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-acceptable-diet-6-23-months,2011,2011,2011,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,Q4,14.9,14.9 [11.2-19.7],11.2,19.7
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2007,2007,2007,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,12.72363,12.7 [10.9-14.6],10.89628,14.60907
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,4.5,4.5 [2.7-7.4],2.7,7.4
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,1988,1988,1988,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,0.9,0.9 [0.6-1.4],0.6,1.4
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,1988,1988,1988,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,6.5,6.5 [3.7-11.0],3.7,11.0
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,24.6,24.6 [15.4-36.8],15.4,36.8
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,0.3,0.3 [0.0-1.9],0.0,1.9
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2000,2000,2000,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS48-53,48 to 53 months,0.5,0.5 [0.1-1.6],0.1,1.6
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2019,2019,2019,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,9.69232,9.7 [7.2-12.5],7.21058,12.51904
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,4.4,4.4 [2.2-8.9],2.2,8.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,4.80698,4.8 [3.3-6.7],3.31808,6.68364
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,0.4,0.4 [0.2-1.0],0.2,1.0
NUTSTUNTINGNUM,"Stunting numbers among children under 5 years of age (millions), model-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-stunting-numbers-%28in-millions%29,2022,2022,2022,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,1864.6,1864.6 [1733.3-2002.6],1733.3,2002.6
NUT_CF_ISSSF,"Introduction of solid, semi-solid or soft foods 6-8 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/introduction-of-solid--semi-solid-or-soft-foods-6-8-months,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,80.8,80.8 [76.0-84.9],76.0,84.9
NUT_BF_EBF2D,Exclusively breastfed for the first two days after birth,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusively-breastfed-for-the-first-two-days-after-birth,2000,2000,2000,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,Q5 (Richest),36.0,36.0 [31.3-40.9],31.3,40.9
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,6.4,6.4 [4.0-9.9],4.0,9.9
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,4.64637,4.6 [3.2-6.4],3.19325,6.39148
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2013,2013,2013,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,5.32703,5.3 [3.8-7.2],3.78842,7.15341
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,Q5 (Richest),1.4,1.4 [0.5-3.5],0.5,3.5
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,0.8,0.8 [0.2-3.7],0.2,3.7
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2006,2006,2006,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,5.5,5.5 [2.9-10.3],2.9,10.3
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2009,2009,2009,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS24-29,24 to 29 months,2.4,2.4 [1.1-5.2],1.1,5.2
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,0.19855,0.2 [0.0-0.7],0.02023,0.72532
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1988,1988,1988,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS12-23,12 to 23 months,55.9,55.9 [51.5-60.3],51.5,60.3
NUT_CF_ZVF,"Zero vegetable or fruit consumption, 6-23 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/zero-vegetable-or-fruit-consumption--6-23-months,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,54.1,54.1 [47.9-60.2],47.9,60.2
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,3.5,3.5 [2.4-5.1],2.4,5.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,11.55417,11.6 [7.3-16.4],7.3241,16.39151
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2000,2000,2000,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS12-17,12 to 17 months,3.6,3.6 [2.4-5.3],2.4,5.3
NUT_BF_EBF,Exclusive breastfeeding under six months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusive-breastfeeding-under-six-months,2016,2016,2016,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_SECONDARY,Secondary education,63.6,63.6 [57.0-69.8],57.0,69.8
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2006,2006,2006,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-47,36 to 47 months,5.2,5.2 [3.4-7.8],3.4,7.8
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,1988,1988,1988,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,0.5,0.5 [0.1-3.3],0.1,3.3
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,1991,1991,1991,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,16.61168,16.6 [11.0-23.2],10.9553,23.22034
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,20.5,20.5 [14.8-27.7],14.8,27.7
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,10.0,10.0 [6.7-14.7],6.7,14.7
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2018,2018,2018,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,2.8,2.8 [1.9-4.0],1.9,4.0
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2009,2009,2009,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,20.0,20.0 [15.4-25.6],15.4,25.6
NUT_CF_ISSSF,"Introduction of solid, semi-solid or soft foods 6-8 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/introduction-of-solid--semi-solid-or-soft-foods-6-8-months,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,78.2,78.2 [73.0-82.6],73.0,82.6
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,14.35116,14.4 [8.8-20.9],8.82646,20.92605
NUT_CF_ISSSF,"Introduction of solid, semi-solid or soft foods 6-8 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/introduction-of-solid--semi-solid-or-soft-foods-6-8-months,2020,2020,2020,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,89.4,89.4 [78.5-95.1],78.5,95.1
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-41,36 to 41 months,41.1,41.1 [35.4-47.0],35.4,47.0
NUT_BF_CBF,Continued breastfeeding 12-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continued-breastfeeding-12-23-months,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,Q5 (Richest),64.6,64.6 [57.1-71.4],57.1,71.4
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1988,1988,1988,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS48-53,48 to 53 months,17.2,17.2 [12.5-23.1],12.5,23.1
NUT_CF_ISSSF,"Introduction of solid, semi-solid or soft foods 6-8 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/introduction-of-solid--semi-solid-or-soft-foods-6-8-months,2016,2016,2016,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,Q4,80.1,80.1 [70.2-87.3],70.2,87.3
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,1.0,1.0 [0.4-2.4],0.4,2.4
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2011,2011,2011,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,Q4,4.3,4.3 [2.5-7.3],2.5,7.3
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,7.41017,7.4 [5.4-9.7],5.41894,9.67183
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,4.4,4.4 [1.6-11.9],1.6,11.9
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2011,2011,2011,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,Q4,30.4,30.4 [25.6-35.8],25.6,35.8
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,12.6,12.6 [5.8-25.2],5.8,25.2
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,12.01183,12.0 [8.8-15.8],8.78646,15.79051
